id_genera;id_generado;fecha
8982;51083;04/06/1982
2267;51084;04/12/1985
5312;51085;14/06/1976
5614;51086;22/02/1932
3127;51087;26/04/1919
7061;51088;18/01/1955
1026;51089;08/08/1976
8867;51090;07/03/1941
546;51091;20/05/1969
3963;51092;22/05/1923
7005;51093;06/12/1945
6993;51094;31/07/1923
6531;51095;21/04/1926
7803;51096;07/11/1988
5202;51097;14/12/2015
4751;51098;08/03/1906
4410;51099;20/06/1971
8108;51100;13/02/1986
4645;51101;22/07/1932
2643;51102;26/03/1992
9307;51103;23/01/1995
9742;51104;30/10/1954
8429;51105;06/05/1965
2158;51106;16/08/1915
4290;51107;08/07/1903
6;51108;20/12/2010
6758;51109;23/02/1964
7149;51110;21/07/1913
5233;51111;08/12/1916
1680;51112;30/09/1950
8613;51113;28/02/2000
120;51114;17/11/1939
7056;51115;01/05/1943
6833;51116;20/10/1958
3475;51117;29/08/2015
3745;51118;04/05/1910
9626;51119;19/12/2008
9606;51120;26/05/1905
3401;51121;13/09/2005
8843;51122;27/06/2019
5981;51123;24/07/1928
2629;51124;14/10/1955
3602;51125;09/11/1966
2721;51126;26/04/2019
7392;51127;15/08/1911
8036;51128;21/09/1939
78;51129;16/06/1928
6368;51130;30/05/1924
6338;51131;17/01/1924
9899;51132;15/09/2005
9562;51133;19/04/1996
5247;51134;07/07/2006
1431;51135;13/02/1913
257;51136;24/10/1923
4190;51137;09/01/1913
5324;51138;04/09/1982
7512;51139;21/08/1990
9158;51140;04/07/1984
8578;51141;24/02/1945
8329;51142;15/03/1973
9191;51143;29/12/1917
6908;51144;19/05/1982
3601;51145;24/08/2008
2076;51146;03/10/1969
6846;51147;26/02/1938
7390;51148;01/10/1922
340;51149;12/07/1953
222;51150;07/01/1940
9376;51151;16/10/1996
5048;51152;08/12/1961
5312;51153;17/06/2000
5919;51154;21/01/1988
374;51155;21/10/1995
1677;51156;12/07/2017
3172;51157;03/11/1987
6784;51158;09/11/1993
3991;51159;25/09/1918
4839;51160;01/03/1932
8207;51161;13/03/1907
808;51162;24/01/1997
7553;51163;09/06/1992
9769;51164;13/05/1923
546;51165;04/11/1987
7052;51166;10/05/1909
6860;51167;23/05/1984
9869;51168;29/03/1972
2331;51169;03/09/1986
9526;51170;30/05/2015
1898;51171;24/11/1939
7490;51172;01/09/1945
2510;51173;15/05/1915
2865;51174;18/03/2008
3762;51175;11/12/1990
1290;51176;10/07/1952
7223;51177;19/05/2009
3009;51178;02/01/2008
9424;51179;26/12/1979
2636;51180;16/11/1995
5823;51181;12/12/1909
4113;51182;11/03/1909
2105;51183;07/03/1995
127;51184;27/10/1916
6944;51185;12/07/1930
291;51186;10/01/1923
6840;51187;02/07/1914
3071;51188;30/12/2008
7538;51189;20/07/1914
3433;51190;24/01/2000
3538;51191;29/03/1921
8791;51192;27/05/1927
2421;51193;03/07/1944
9548;51194;28/05/1906
1498;51195;23/04/2007
6735;51196;24/11/1989
6892;51197;05/10/1976
5697;51198;10/10/1926
3507;51199;07/12/1976
5822;51200;16/10/1959
6427;51201;11/04/1967
9121;51202;30/09/1976
9745;51203;11/08/1904
6594;51204;26/11/1976
3239;51205;11/11/1936
8011;51206;06/07/1966
702;51207;14/12/1967
5;51208;16/08/1927
4183;51209;09/08/2015
9539;51210;21/04/1902
1895;51211;17/01/1963
576;51212;16/10/1937
8292;51213;18/10/2012
2155;51214;30/04/1908
5442;51215;31/10/1968
9750;51216;05/01/2004
2781;51217;19/07/1930
8939;51218;19/03/1944
7696;51219;23/04/1931
1705;51220;11/03/1942
4030;51221;05/06/2001
5037;51222;13/04/1978
9103;51223;20/11/1986
8076;51224;22/12/1964
6119;51225;23/09/1990
7168;51226;27/04/1938
4819;51227;22/09/1967
7388;51228;04/02/1920
2032;51229;20/09/1931
9134;51230;21/10/1978
2682;51231;05/12/2007
8863;51232;25/10/1940
198;51233;14/01/2005
417;51234;13/05/1990
7875;51235;11/12/2013
6418;51236;20/07/1953
8373;51237;06/02/1900
6219;51238;08/12/1963
6419;51239;16/03/1928
4697;51240;13/03/1900
2869;51241;27/05/1990
8101;51242;08/12/1912
725;51243;17/06/2016
7062;51244;12/10/1979
9159;51245;04/11/2009
288;51246;27/12/1918
6700;51247;24/06/1950
2931;51248;07/08/1967
2855;51249;09/06/1990
9536;51250;29/11/1926
6041;51251;01/02/1984
5421;51252;06/11/1989
636;51253;11/11/1992
8548;51254;21/03/1923
5933;51255;21/03/1958
8357;51256;04/08/1953
1420;51257;03/12/2015
6056;51258;03/08/2014
6341;51259;07/12/1991
2587;51260;03/10/1959
6017;51261;28/10/1993
266;51262;08/06/1979
3432;51263;04/01/1925
4651;51264;22/07/1981
7546;51265;07/04/1906
8934;51266;13/03/1924
1504;51267;11/06/1910
7222;51268;17/07/1976
44;51269;27/07/1934
2361;51270;17/03/1938
256;51271;19/02/1987
1020;51272;24/12/2004
1949;51273;26/04/1992
4798;51274;09/03/1970
782;51275;29/11/1928
3895;51276;07/06/1937
7272;51277;22/02/1936
1631;51278;24/08/1943
6978;51279;10/08/1902
7797;51280;13/08/1996
4514;51281;02/08/1954
9551;51282;02/08/1969
4055;51283;17/02/1965
4377;51284;11/09/1928
175;51285;11/09/2003
7361;51286;16/03/1960
637;51287;10/11/2000
4270;51288;13/09/2012
8767;51289;17/11/1963
8524;51290;28/12/1919
3986;51291;03/10/2001
7551;51292;09/01/1932
9153;51293;14/06/1938
2534;51294;07/08/1938
3743;51295;05/06/1940
4082;51296;09/08/1997
792;51297;09/12/1998
4263;51298;24/01/1986
573;51299;16/01/1910
6908;51300;26/05/1905
94;51301;18/05/1909
3326;51302;01/04/1958
4065;51303;24/11/1908
150;51304;02/04/1997
8233;51305;23/04/1987
2232;51306;20/02/1963
4260;51307;05/04/1905
11;51308;18/11/1945
9402;51309;13/12/1904
3264;51310;12/08/1907
7139;51311;02/11/1934
5823;51312;10/11/1948
7351;51313;03/04/2005
9988;51314;10/10/2013
2248;51315;03/03/1907
614;51316;25/06/2014
8528;51317;16/02/1970
2739;51318;15/02/1944
6514;51319;31/08/1999
4172;51320;07/11/1970
6148;51321;28/11/1903
3636;51322;04/12/1989
3753;51323;06/02/2012
6893;51324;29/06/2011
2131;51325;16/08/2002
3492;51326;14/10/1931
2540;51327;12/03/1920
696;51328;25/11/1920
1816;51329;01/09/2017
5248;51330;21/08/1958
1587;51331;28/03/1912
48;51332;27/09/1926
3458;51333;04/11/1909
6306;51334;08/05/2012
4286;51335;17/04/1971
8600;51336;18/11/2019
33;51337;12/12/1932
5771;51338;10/02/1907
7656;51339;25/04/1915
2772;51340;13/03/2010
7673;51341;04/04/1950
8338;51342;05/07/1926
7021;51343;15/02/1947
4316;51344;04/03/1914
5374;51345;28/05/2017
3152;51346;06/01/2005
1443;51347;01/01/2011
2933;51348;22/02/1904
9058;51349;17/03/1904
7551;51350;07/03/1943
8067;51351;26/01/1954
8452;51352;24/09/1997
5597;51353;10/09/1970
8729;51354;24/05/1991
9033;51355;18/07/1906
3837;51356;18/11/1909
3013;51357;26/07/1954
9641;51358;27/09/1954
2657;51359;24/01/1903
2786;51360;23/01/1942
6776;51361;11/11/2007
4466;51362;26/04/1928
8808;51363;18/05/1961
8565;51364;11/12/1914
3671;51365;09/01/1996
8799;51366;14/04/1981
229;51367;15/01/1953
4505;51368;14/10/2006
1407;51369;16/12/1915
9241;51370;24/04/1965
6737;51371;09/04/2006
5504;51372;18/02/1986
8416;51373;28/10/2015
636;51374;31/08/1946
7925;51375;02/09/2019
57;51376;12/02/2009
8882;51377;15/07/1901
2357;51378;12/01/1918
7991;51379;23/08/2011
1595;51380;31/07/1997
5382;51381;06/06/1946
6713;51382;17/07/1964
6358;51383;02/04/1995
4405;51384;02/04/2009
6272;51385;10/12/1980
4907;51386;07/07/1948
1833;51387;05/03/1963
410;51388;21/02/1910
7035;51389;04/03/1945
8413;51390;20/02/2001
1336;51391;28/01/1944
8178;51392;20/09/1988
7239;51393;12/04/1943
5981;51394;14/09/1914
7037;51395;28/11/1932
528;51396;26/02/1970
3501;51397;19/10/1936
938;51398;18/05/1970
3947;51399;09/01/1981
1434;51400;10/05/1912
5968;51401;02/07/1926
9301;51402;10/07/1984
3732;51403;06/07/1960
173;51404;06/04/1959
6834;51405;06/12/2006
9892;51406;22/11/1982
9076;51407;23/09/1918
9993;51408;09/11/1959
4846;51409;15/07/1956
5162;51410;21/07/1991
4642;51411;31/10/1919
972;51412;20/11/1916
913;51413;20/07/1927
9505;51414;16/02/1990
380;51415;29/11/1957
2564;51416;24/11/1950
2411;51417;21/04/1980
2727;51418;30/08/1964
7200;51419;25/09/2009
2224;51420;12/07/1984
8906;51421;17/01/1928
9324;51422;22/06/1964
590;51423;30/09/1909
8535;51424;05/08/1959
5178;51425;28/03/2006
765;51426;01/05/2004
7551;51427;06/12/2002
6438;51428;17/09/1956
9864;51429;30/08/1900
7917;51430;22/11/1960
4751;51431;14/02/1931
8759;51432;08/11/2018
5730;51433;11/11/1989
4959;51434;18/09/1905
5766;51435;30/01/1965
8173;51436;28/06/1978
2353;51437;04/10/1969
7830;51438;20/01/1914
8223;51439;20/05/1981
6275;51440;06/01/1939
1451;51441;19/06/1970
5832;51442;29/06/1998
8917;51443;22/10/1954
2109;51444;02/01/1915
2995;51445;17/03/1943
8323;51446;10/06/1996
4159;51447;29/10/1962
6292;51448;08/10/2019
3669;51449;20/07/2007
1734;51450;25/04/1923
8204;51451;19/08/1948
897;51452;05/08/2013
3913;51453;29/12/1989
4254;51454;19/02/1978
2845;51455;21/02/1932
9858;51456;25/06/1932
1666;51457;24/03/1948
9138;51458;26/09/1995
1849;51459;25/08/1998
3596;51460;04/02/1953
2210;51461;25/10/1936
6520;51462;06/02/1911
5180;51463;16/09/1999
4153;51464;21/05/1939
4135;51465;02/06/1961
7713;51466;19/05/1965
9707;51467;02/08/1998
2926;51468;27/04/1989
7295;51469;24/08/1994
9830;51470;26/04/1926
4631;51471;25/11/1965
1522;51472;19/08/1952
9714;51473;07/03/1927
8196;51474;08/09/1926
8969;51475;07/03/1971
4682;51476;15/02/2003
1394;51477;13/08/1992
6474;51478;28/08/1987
4082;51479;06/12/1912
3300;51480;29/10/1916
2658;51481;09/06/1905
3097;51482;27/07/1992
1052;51483;15/09/1984
4596;51484;12/03/1900
130;51485;03/06/1940
5795;51486;12/01/1934
3544;51487;28/10/1954
9034;51488;07/08/1972
832;51489;21/02/2001
3087;51490;21/03/1980
7796;51491;28/10/1926
9825;51492;29/05/1942
8188;51493;05/06/1912
6653;51494;18/04/1990
5533;51495;25/01/1980
717;51496;25/03/2004
6629;51497;24/05/1967
5459;51498;12/11/1975
4535;51499;16/04/1911
5732;51500;23/02/1942
9423;51501;05/12/1938
3449;51502;05/05/1967
3261;51503;15/04/1963
7079;51504;28/12/1948
6856;51505;18/12/1979
9275;51506;07/05/1965
8017;51507;26/11/1942
4523;51508;21/07/2006
1129;51509;01/12/1900
1344;51510;02/05/1909
9628;51511;11/08/1958
8768;51512;27/02/1968
3130;51513;11/04/1976
8050;51514;20/08/2007
7219;51515;23/03/1996
2276;51516;18/08/1941
9065;51517;28/10/2013
2819;51518;16/05/1988
6439;51519;28/02/1928
1613;51520;23/05/1920
8832;51521;31/12/1939
9343;51522;29/09/1903
996;51523;17/01/1966
9840;51524;17/08/1960
5795;51525;22/09/1936
9461;51526;01/12/1935
2070;51527;03/02/2012
5531;51528;24/05/1953
5134;51529;14/01/1914
903;51530;21/04/1950
6560;51531;17/09/1921
5203;51532;27/05/1965
6764;51533;30/07/1911
1428;51534;31/05/1968
8386;51535;17/11/1901
9660;51536;15/10/1994
3830;51537;01/08/2005
9417;51538;23/08/1937
1250;51539;29/04/1998
4631;51540;20/06/1933
6060;51541;07/02/1956
785;51542;13/02/2015
7158;51543;24/11/1975
1333;51544;21/11/1955
83;51545;18/03/1970
3638;51546;12/01/1916
3341;51547;11/12/2001
7887;51548;25/10/1912
5551;51549;19/12/1917
4723;51550;18/04/1947
2480;51551;12/06/1912
5169;51552;13/08/1928
6119;51553;19/12/1938
7023;51554;05/06/1901
5927;51555;01/08/1923
220;51556;01/03/1932
5028;51557;06/07/1980
7670;51558;15/05/1949
8575;51559;13/07/1984
8668;51560;07/04/1947
8548;51561;15/01/1928
6505;51562;20/04/1942
2588;51563;31/08/2006
2907;51564;05/08/1955
7555;51565;27/04/1923
7564;51566;20/03/1949
2180;51567;23/04/1937
6089;51568;03/12/1990
3602;51569;02/03/1993
9052;51570;26/04/1964
412;51571;15/08/1908
3350;51572;12/11/1907
861;51573;18/05/1934
5029;51574;18/02/1962
5322;51575;21/05/1922
4352;51576;04/08/1993
6413;51577;18/08/1963
4747;51578;25/10/1954
214;51579;08/06/2017
5703;51580;10/09/1952
5891;51581;30/01/1926
4142;51582;28/09/2003
1314;51583;01/12/1917
8585;51584;30/07/1991
3836;51585;28/08/1998
1309;51586;13/08/1945
3975;51587;17/10/1977
3733;51588;23/02/1901
5941;51589;21/04/1917
4659;51590;11/09/1932
4619;51591;03/04/1933
6372;51592;04/09/1972
2349;51593;02/09/2009
5541;51594;27/02/1907
8350;51595;09/07/1941
2210;51596;28/03/1962
7855;51597;06/11/1988
7701;51598;24/07/1994
2915;51599;28/08/1922
716;51600;16/11/1915
2361;51601;04/07/1973
5003;51602;28/09/1952
3585;51603;17/09/2006
9665;51604;02/07/1921
9141;51605;30/01/1982
1751;51606;19/07/1910
7190;51607;13/08/1997
7458;51608;01/07/1927
9556;51609;04/11/1961
8130;51610;14/05/1937
9086;51611;07/09/1925
1067;51612;21/04/1984
8420;51613;02/02/1972
4821;51614;13/07/1971
5084;51615;14/07/1901
8592;51616;12/07/2011
6613;51617;17/06/2003
398;51618;05/12/1921
1562;51619;13/02/1995
2714;51620;18/08/1943
1023;51621;24/09/1905
9035;51622;22/08/1973
7394;51623;11/04/2001
1435;51624;26/01/2011
1720;51625;20/11/1958
6644;51626;06/11/1927
9229;51627;30/07/1980
3935;51628;17/03/1907
5716;51629;22/05/1973
6827;51630;05/03/1920
5977;51631;04/03/1959
1466;51632;15/12/1933
1426;51633;21/04/1911
933;51634;14/12/2018
3453;51635;27/09/1958
4682;51636;26/09/1917
1451;51637;14/11/1914
1136;51638;04/10/1927
6243;51639;14/07/1955
9691;51640;09/05/2017
3535;51641;02/02/2009
4138;51642;06/04/1946
8632;51643;07/03/1999
2607;51644;10/11/1927
8020;51645;27/01/1920
8182;51646;14/12/1979
3577;51647;30/10/1993
6550;51648;17/04/1973
272;51649;08/10/1920
7125;51650;07/03/1977
4924;51651;07/09/1931
5877;51652;30/07/2015
4082;51653;14/04/1986
1108;51654;21/04/2003
6223;51655;14/02/1971
2718;51656;16/04/1903
8007;51657;19/04/1909
5650;51658;21/08/1931
9702;51659;19/08/1959
3870;51660;07/03/2018
593;51661;29/04/1924
2172;51662;25/06/1962
2138;51663;05/03/1991
7004;51664;05/04/1925
7361;51665;12/04/1964
9426;51666;23/09/1912
1482;51667;13/10/1992
3604;51668;25/05/1994
6185;51669;26/07/1933
5375;51670;04/10/2017
3954;51671;22/06/1921
6333;51672;13/07/1911
4511;51673;13/07/1930
9888;51674;13/08/1913
2286;51675;30/07/1932
3334;51676;18/07/2008
4208;51677;12/03/2000
5107;51678;26/05/1981
1577;51679;19/12/1927
1478;51680;18/07/1912
62;51681;06/11/1900
465;51682;07/08/1985
8728;51683;11/08/1956
735;51684;14/02/1911
5064;51685;18/04/1939
8144;51686;13/06/1949
4135;51687;04/06/1950
7878;51688;18/07/1945
5900;51689;20/12/2014
5358;51690;17/08/1985
1145;51691;16/11/1962
3069;51692;23/08/1983
8052;51693;22/05/1989
471;51694;22/10/1919
5333;51695;23/03/1906
7481;51696;06/09/2008
1693;51697;15/10/2008
8999;51698;14/08/1918
7176;51699;27/01/1900
219;51700;12/03/2007
4950;51701;01/06/1900
2925;51702;21/01/1904
9813;51703;02/03/1934
5646;51704;13/11/1932
653;51705;16/03/1977
5355;51706;02/07/1920
9700;51707;08/01/1914
1518;51708;09/09/1952
4721;51709;11/07/1958
7013;51710;01/05/2010
7524;51711;02/08/1926
8722;51712;15/04/1973
5433;51713;19/07/1978
4201;51714;07/05/1938
9096;51715;11/01/2013
5187;51716;11/09/1968
7845;51717;19/05/1952
3249;51718;17/10/2010
35;51719;05/04/1932
1446;51720;19/07/1974
3631;51721;30/03/1962
937;51722;10/02/1949
9490;51723;16/11/1976
6351;51724;30/10/1956
2347;51725;07/05/1977
9171;51726;26/04/1900
7214;51727;19/09/1987
9928;51728;02/07/1900
3542;51729;08/09/1933
1765;51730;16/07/1907
405;51731;25/02/1919
4335;51732;17/03/2009
9540;51733;04/12/1986
7143;51734;11/01/1984
2266;51735;26/10/1963
4586;51736;19/05/1986
7287;51737;01/08/1978
3367;51738;05/12/1956
9904;51739;08/08/2016
4962;51740;09/08/1916
8300;51741;06/01/2008
9593;51742;25/09/1986
6662;51743;06/07/1956
8880;51744;06/06/2002
4613;51745;26/09/1905
1257;51746;28/05/1981
735;51747;08/04/1979
3254;51748;26/08/2018
5037;51749;27/06/1907
39;51750;28/08/2010
8417;51751;19/05/2006
1001;51752;18/08/1919
6198;51753;23/04/1938
5135;51754;18/09/1990
3652;51755;16/12/2002
4735;51756;18/06/2008
2046;51757;27/12/1966
5957;51758;08/09/1969
6021;51759;25/10/1990
1202;51760;29/11/1916
7778;51761;06/08/1977
5244;51762;19/11/1979
3747;51763;04/07/2003
3660;51764;30/11/1977
8560;51765;27/06/1923
101;51766;11/08/1947
7197;51767;21/11/1998
2221;51768;19/07/1976
7764;51769;16/11/2004
1485;51770;07/03/1923
6011;51771;29/12/1947
2723;51772;01/11/1929
570;51773;16/08/1918
3240;51774;05/12/1986
1015;51775;30/04/1973
798;51776;01/12/1922
3345;51777;30/05/1974
8529;51778;04/01/1932
2500;51779;30/01/1991
3956;51780;03/04/1954
7262;51781;29/08/1984
4937;51782;02/08/2013
3068;51783;31/05/1922
7221;51784;19/09/2005
9957;51785;08/04/1986
1246;51786;15/11/1975
1402;51787;22/04/1905
6881;51788;08/07/1968
7812;51789;18/06/2016
7736;51790;23/07/1930
9613;51791;31/07/1909
5658;51792;04/10/1968
2969;51793;10/02/1963
3907;51794;04/11/1997
7362;51795;29/07/1939
6649;51796;14/03/1914
3944;51797;15/08/1983
1285;51798;08/02/1926
6919;51799;01/09/1964
8161;51800;22/01/2009
9735;51801;01/07/1994
5286;51802;23/03/1978
1824;51803;01/12/1922
5828;51804;14/03/1984
8898;51805;06/12/1946
5984;51806;11/02/1992
406;51807;24/03/2011
5347;51808;02/10/1966
3254;51809;05/01/1956
1944;51810;16/02/1981
4635;51811;23/08/1977
2488;51812;14/10/1983
1050;51813;20/06/1987
1956;51814;04/03/1984
6533;51815;24/06/1957
7874;51816;22/09/1922
9852;51817;30/06/1984
4130;51818;12/07/1908
6360;51819;10/05/1926
5624;51820;29/10/1982
7550;51821;09/09/1981
3194;51822;11/07/2014
8707;51823;28/04/1932
5455;51824;16/04/1989
2131;51825;27/09/1993
6097;51826;01/04/1913
4204;51827;18/09/1956
6832;51828;12/03/2004
9434;51829;02/08/1955
6121;51830;05/02/1922
853;51831;02/08/1969
7093;51832;24/01/2001
6875;51833;09/04/2017
519;51834;19/07/1945
5685;51835;01/06/1926
23;51836;18/07/1971
515;51837;10/09/2003
5896;51838;22/12/1967
3708;51839;18/05/1970
7373;51840;28/09/1992
8851;51841;06/09/1908
73;51842;12/07/1910
7513;51843;02/04/1940
936;51844;06/06/1966
6248;51845;10/12/1913
1431;51846;25/07/2014
3910;51847;05/07/2002
1501;51848;24/08/2012
5522;51849;24/03/1961
984;51850;01/07/1980
8923;51851;16/08/1917
6704;51852;31/05/1940
9250;51853;08/05/1966
8943;51854;09/02/1967
1676;51855;17/06/1936
5679;51856;22/07/1953
9703;51857;14/06/1991
5483;51858;24/05/1993
5890;51859;17/06/1995
515;51860;06/01/1906
1828;51861;28/12/1959
7298;51862;31/12/1916
8325;51863;03/11/1995
4553;51864;04/11/1969
4377;51865;11/07/1957
6967;51866;27/01/1925
5995;51867;20/05/1912
9630;51868;18/07/1955
4491;51869;22/06/1997
4076;51870;28/12/2012
8819;51871;19/06/1954
6682;51872;13/02/1949
8388;51873;05/04/1978
1798;51874;18/01/1967
2643;51875;28/08/1951
5310;51876;05/07/1997
311;51877;09/09/1924
3642;51878;07/12/1925
8882;51879;20/06/1986
2452;51880;04/10/2017
1246;51881;04/06/1914
1824;51882;10/08/1936
5110;51883;24/03/2016
8104;51884;09/05/1954
1899;51885;20/04/1922
9533;51886;16/06/1956
8998;51887;23/08/1917
5091;51888;14/09/1982
2398;51889;13/10/1924
3347;51890;28/07/2012
3285;51891;22/11/2004
4557;51892;08/02/1935
1594;51893;21/03/1935
3923;51894;15/06/1936
363;51895;04/10/2017
789;51896;08/06/2004
4802;51897;16/10/1941
2710;51898;10/07/1934
3919;51899;25/02/1952
3433;51900;06/02/1916
9925;51901;19/07/1987
148;51902;04/09/1902
7422;51903;28/10/1966
7687;51904;22/08/1935
9684;51905;20/01/1977
9820;51906;27/02/2019
9100;51907;11/12/1947
3662;51908;01/07/1953
2759;51909;30/06/1981
460;51910;20/05/2013
9304;51911;27/11/1929
7656;51912;15/12/2019
9891;51913;12/10/1924
4843;51914;17/10/1992
7598;51915;06/12/1910
394;51916;30/04/1953
7693;51917;19/11/1938
7644;51918;16/05/1912
3610;51919;28/08/1915
3904;51920;14/02/2011
4653;51921;05/02/1907
3552;51922;29/03/2012
850;51923;10/11/1963
5621;51924;14/08/1991
4766;51925;02/03/1932
1056;51926;02/03/1918
4890;51927;20/07/1937
5684;51928;10/08/1970
6551;51929;16/09/1958
7062;51930;19/01/1980
3414;51931;10/08/1946
4656;51932;24/07/1906
2382;51933;21/06/1990
6098;51934;11/05/1914
7644;51935;29/07/2005
8255;51936;04/09/1936
2984;51937;12/04/2009
5932;51938;01/10/1990
7370;51939;23/01/1984
5985;51940;06/02/1968
9143;51941;11/06/1919
6203;51942;15/11/1972
6208;51943;17/05/1932
2263;51944;22/11/1964
7728;51945;01/03/1937
7034;51946;31/05/2019
7725;51947;08/02/1944
5814;51948;17/11/1958
7195;51949;06/01/1906
908;51950;12/04/2017
2950;51951;16/10/1940
559;51952;18/11/1973
3365;51953;24/10/1927
6678;51954;07/01/1960
2698;51955;19/09/1996
1744;51956;07/08/1994
7110;51957;15/03/1914
2499;51958;07/11/1986
8293;51959;19/11/2007
9946;51960;23/12/1997
389;51961;01/10/1983
4823;51962;05/05/1943
6889;51963;28/09/1989
8032;51964;28/10/1992
7968;51965;13/04/2012
5609;51966;24/07/1935
8683;51967;16/06/1901
6466;51968;24/12/1945
2527;51969;10/12/1984
3374;51970;24/12/1903
4929;51971;09/08/1968
9063;51972;10/09/2008
6915;51973;22/12/1967
340;51974;30/11/1911
868;51975;16/03/1940
3026;51976;31/07/1983
5536;51977;07/12/1992
672;51978;02/10/1927
9282;51979;21/01/1962
3806;51980;18/03/1912
9295;51981;15/01/1939
1921;51982;21/11/2012
7562;51983;01/03/2007
8287;51984;18/11/1988
8445;51985;29/05/1978
4944;51986;03/08/1946
6276;51987;19/10/1961
5197;51988;11/12/2000
4039;51989;26/12/1950
3113;51990;30/08/1976
897;51991;03/01/1953
4538;51992;29/06/1959
4095;51993;14/06/1920
9310;51994;20/04/1997
7123;51995;26/06/2006
8326;51996;22/06/2013
6892;51997;31/05/1924
2201;51998;08/05/1966
4050;51999;09/11/1936
9784;52000;26/02/1932
326;52001;04/09/1971
5046;52002;16/10/1990
7229;52003;10/05/1985
4690;52004;27/07/1956
8586;52005;24/10/1995
2417;52006;08/12/1932
4942;52007;22/06/1915
7957;52008;22/12/1934
8190;52009;03/05/1921
9502;52010;31/03/1984
3926;52011;03/04/1997
6913;52012;22/12/1948
8478;52013;28/01/1914
4711;52014;07/08/1907
4933;52015;29/01/1958
9386;52016;22/07/1907
9503;52017;28/12/1960
7716;52018;12/02/1962
5172;52019;05/10/1994
2829;52020;11/10/1952
6929;52021;03/12/1979
9609;52022;26/08/1989
5155;52023;23/05/1929
485;52024;23/12/1994
7852;52025;20/05/1915
6971;52026;10/10/1907
6071;52027;27/05/1919
9009;52028;25/07/2004
3868;52029;28/04/1964
2711;52030;09/05/1908
8240;52031;07/09/1942
9815;52032;15/12/1959
2351;52033;18/08/1982
1586;52034;06/04/1941
7376;52035;20/05/1920
8462;52036;29/03/1937
8384;52037;10/01/1915
4266;52038;29/05/1951
4798;52039;13/06/1929
4907;52040;15/03/1999
2054;52041;15/02/1948
5724;52042;15/08/1998
5117;52043;15/11/1954
62;52044;12/07/1912
1823;52045;12/10/1942
473;52046;23/01/1955
7935;52047;24/03/1973
1053;52048;20/02/2012
979;52049;22/03/1921
4474;52050;19/03/1935
1730;52051;13/06/1947
8044;52052;07/03/1932
6779;52053;05/11/1911
9119;52054;09/08/1911
2102;52055;01/09/1972
