id,peso,velocidad,tamano
826,67913.47,30505.39,157674.01
827,19403.06,30043.88,27619.61
828,93646.91,31725.6,665474.33
829,65466.53,32576.23,72752.93
830,57451.87,25230.96,214536.79
831,37461.31,28430.45,351562.94
832,22125.33,27011.85,713408.84
833,56896.38,25701.55,194204.82
834,38986.95,28483.97,85625.72
835,63678.52,34868.65,567388.8
836,43633.58,28140.28,392445.89
837,38905.04,33320,535184.94
838,2292.48,34113.29,236871.74
839,84720.11,33001.98,41684.45
840,85014.94,28614.86,648856.58
841,95819.01,28974.87,109479.66
842,69646.88,30278.49,605288.51
843,8188.65,30846.91,321207.19
844,91726.54,30501.76,39424.28
845,26627.27,29167.8,19612.38
846,67802.14,27432.09,831882.2
847,12797.46,32137.75,44143.92
848,36319.28,25705.4,501215.72
849,94555.09,28443.46,409002.92
850,9939.89,30245.57,422552.63
851,26066.74,30104.23,465976.49
852,41270.18,26744.75,644206.32
853,18824.2,32229.1,306068.44
854,71170.55,28012.22,47047.54
855,55005.21,34128.99,890652.92
856,25286.37,32872.01,615067.06
857,75446.29,28605.67,8070.71
858,28816.7,32900.21,191612.25
859,77654.41,26042.27,8689.2
860,24568.39,27197.49,31491.69
861,21619.4,28037.59,981185.07
862,91636.33,28095.71,832523.92
863,54597.53,27945.28,815952.35
864,10284.3,26594.08,796310.47
865,84708.92,27568.89,706358.74
866,11797.53,33532.57,63898.47
867,49101.26,31287.95,716169.93
868,6593.44,28252.54,674213.92
869,91734.86,27598.91,981103.98
870,49759.09,34506.11,843733.28
871,38767.61,28497.44,629964.83
872,56520.05,25949.02,127544.41
873,66766.03,32563.83,96845.49
874,26263.71,33359.97,821034.75
875,22310.81,30043.49,816737.99
876,95961.27,28032.43,481535.91
877,5310,30548.33,379170.81
878,54285.63,28522.43,381295.57
879,28770.92,29485.45,668790.93
880,24438.93,25000.87,264076.22
881,27039.74,28204,299549.79
882,22197.24,28427.01,643634.82
883,59325.65,32631.74,490947.43
884,50422.53,25656.12,935104.83
885,74499.29,31092.01,186283.76
886,81772.63,32745.58,692141.18
887,3380.43,31884.1,7880.34
888,23587.97,25024.41,748600.11
889,49388.58,33161.36,342630.19
890,91755.35,34897.58,529992.1
891,43122.7,27036.89,705591.12
892,55773.7,34844.78,81674.19
893,42875.26,34577.85,276054.53
894,43685.06,29629.11,450969.43
895,43930.77,27563.66,359484.05
896,7683.8,25365.04,176837.16
897,59045.46,26061.32,868259.04
898,53640.18,34969.65,724643.97
899,44011.42,34295.06,522304
900,28215.22,33483.39,925729.62
901,14214.87,25462.24,211122.81
902,88868.51,27700.9,223858.72
903,22902.66,26947.4,46971.61
904,27872.53,34068.06,954922.29
905,15876.93,30082.04,793487.04
906,5142.65,28455.83,291764.08
907,16373.33,31542.26,96430.66
908,92832.01,26912.96,914035.63
909,59856.21,34606.19,637306.83
910,33708.24,25580.11,224611.25
911,72260.11,27206.22,856185.29
912,84633.16,34537.08,345449.67
913,92324.25,30240.59,953441.38
914,16296.64,28523.43,115691.28
915,38746.83,25341.98,397477.32
916,40560.53,33423.98,968977.89
917,14486.92,34215.56,811975.65
918,55006.16,25932.1,491437.47
919,61992.21,34139.94,819224.27
920,96970.71,29974.5,692497.32
921,93720.63,33903.97,585981.61
922,95150.08,27604.35,836311.91
923,22200.14,33087.78,661319.35
924,28108.01,32711.89,592737.37
925,9691.24,32865.6,970489.33
926,7573.34,33897.11,12949.63
927,69500.06,26809.49,274554.76
928,86064.38,31297.59,266742.06
929,79931.74,30072.78,248589.38
930,10715.57,26727.73,743292.44
931,50078.45,31080.11,854895.49
932,96342.05,33117.7,94621.36
933,68406.34,33037.14,725438.5
934,41765.82,25422.05,641667.03
935,57147.36,30468.4,714587.46
936,50864.01,28600.63,910395.93
937,18021.34,27442.37,632802.02
938,1508.24,28624.14,931852.95
939,61457,32132.61,916543.26
940,30694.59,30254.03,523213.89
941,15208.21,32873.84,140484.71
942,20718.66,33096.5,466865.29
943,4917.02,29538.83,252387.48
944,99354.42,30296.43,581942.83
945,1871.32,29249.86,35372.94
946,42305.3,30948.3,132970.6
947,9944.4,32584.91,176238.7
948,52706.64,28772.5,32452.98
949,71548.42,34898.74,112241.83
950,4691.03,27432.48,415230
951,64752.41,25105.49,419310.59
952,4999.7,33665.1,438735.25
953,67469.06,34065.01,654746.21
954,58366.7,31430.92,22189.93
955,3617.31,34583.63,127292.66
956,53323.74,30241.11,784373.06
957,10636,32586.14,445083.86
958,22648.02,32840.19,325712.56
959,46058.47,32432.11,320504.31
960,41731.41,30913.05,28645.8
961,32382.84,30782.43,930119.7
962,19678.75,29614.84,197000.13
963,90640.92,30245.8,87420.92
964,3453.83,29507.81,738098.52
965,44542.25,30648.63,921828.2
966,88215.36,32474.37,818283.43
967,51588.04,30470.4,897601.52
968,70193.51,30358.26,4768.8
969,83425.32,29658.85,260568.77
970,88468.33,34915.55,978030.6
971,16896.5,30920.22,566138.33
972,41798.88,32831.39,434727.45
973,68168.37,26974.86,524611.53
974,62574.35,33519.73,855894.57
975,71233.2,33750.29,713277.49
976,10507.68,28451.51,4914
977,36708.09,33575.31,577651.44
978,40323.35,33094.62,996138.42
979,20016.94,32356.73,809813.22
980,45492.1,26996.66,521826.4
981,5405.6,28667.72,842694.75
982,80807.57,29128.03,888889.87
983,67652.68,26689.23,212183.17
984,36744.11,28335.38,483841.52
985,61792.67,30760.58,670436.39
986,32943.75,32634.93,831152.04
987,74088.4,34518.33,906300.19
988,37774.67,26378.79,739561.48
989,69669.02,31229.96,261825.9
990,3990.13,28240.6,472927.27
991,60681.41,30448.63,191520.16
992,87555.17,25365.41,907932.45
993,22215.08,26711.31,300964.21
994,41840.9,31478.93,822259.13
995,38888,28069.13,614395.87
996,5482.69,34215.76,495764.02
997,30159.95,30914.26,206836.62
998,94119.97,32387.96,260120.21
999,2888.83,26062.97,707421.79
1000,94783.81,30809.37,532507.46
1001,15217.33,30355.74,704790.53
1002,60511.69,25502.93,665930.94
1003,70707.83,27990.26,114111.1
1004,1.55,27893.48,642085.35
1005,62094.75,33869.47,147904.96
1006,2092.26,34833.49,321702.13
1007,41335.32,25244.69,870759.97
1008,80486.45,27446.82,233681.1
1009,24244.11,30641.47,273589.29
1010,64169.17,33689.14,308352.9
1011,88436.83,27920.15,232417.1
1012,60752.71,32605.4,989155.77
1013,53779.49,28893.49,489246.96
1014,66468.08,34366.31,36994.18
1015,67772.61,30939.34,162236.27
1016,55489.9,30732.17,814054.87
1017,36845.24,25825.61,532006.76
1018,83414.95,27112.38,379921.42
1019,57824.39,34288.24,356625.14
1020,86399.01,26786.55,652567.95
1021,40592.17,30732.85,548561.32
1022,31032.71,32612.01,509478.98
1023,4219.01,30766.27,685184.19
1024,81464.62,28489.53,394190.83
1025,34830.88,25469.39,37571.4
1026,36220.14,33703.74,575405.29
1027,31809.47,33711.79,575857.82
1028,19891.23,25717.31,674933.78
1029,48572.11,33480.65,82333.81
1030,68365.52,28614.78,850156.13
1031,6445.53,25577.04,345706.78
1032,92169.45,26289.08,485314.86
1033,14869.94,30730.22,219394.2
1034,5638,33302.05,618002.73
1035,42394.05,26858.15,91991.99
1036,32163.19,26933.22,394885.47
1037,53338.27,32558.61,43328.36
1038,45580.47,30641.04,416377.42
1039,41336.1,34489.79,503682.55
1040,86231.58,25211.14,824280.79
1041,20117.57,25063.05,407971.35
1042,98184.83,28949.48,463299.19
1043,42006,28390.02,168627.8
1044,37331.16,29877.96,461768.24
1045,7434.26,34698.33,880337.89
1046,18219.51,31629.73,865137.78
1047,54146.97,30782.41,730536.46
1048,53528.61,32954.31,686556.26
1049,87409.4,32222.48,100518.09
1050,23512.77,29893.06,794484.85
1051,64343.11,34738.63,156051.98
1052,12278.9,28852.52,436582.74
1053,60717.95,29452.78,954974.95
1054,29200.37,29643.64,593785.17
1055,76714.47,26018.36,462495.93
1056,30072.71,32653.44,152269.01
1057,23813.67,29745.54,635804.33
1058,82065.87,29916.65,401106.62
1059,13140.69,34647.43,200775.54
1060,5560.56,28316.99,985963.47
1061,26088.95,26854.97,880348.2
1062,29490.96,27361.84,231317.36
1063,17443.63,34414.4,322891.47
1064,96645.67,28803.76,406188.53
1065,43854.84,25601.16,378309.43
1066,10791.39,33486.87,221155.57
1067,90167.2,31733.15,769001.12
1068,53497.94,29373.12,949187.37
1069,19756.76,26172.03,557586.31
1070,3075.26,34261.74,112971.59
1071,46230.29,31774.22,786609.47
1072,37365.35,33506.98,741424.87
1073,34074.06,32929.52,908159.95
1074,56666.8,30116.58,977073.35
1075,22000.82,30898.7,272931.37
1076,32820.29,30684.73,3027.93
1077,27656.6,29383.66,355141.97
1078,72579.35,33385.11,131773.32
1079,41837.48,31872.87,952374.17
1080,96971.01,28084.79,401682.64
1081,88741.72,32063.55,985772.02
1082,80605,27344.09,639084.3
1083,90213.84,27131.41,357273.57
1084,39383.93,31635.86,473186.38
1085,18219.03,27583.83,344927.38
1086,7663.88,26928.79,618492.5
1087,96028.56,30535.21,132022.23
1088,50481.01,30169.74,914891.64
1089,16410.02,26775.72,702561.87
1090,96509.49,25423.43,387523.41
1091,39532.96,34167.95,962549.91
1092,21038.45,30870.32,245961.79
1093,73684.93,32334.09,114235.1
1094,59303.07,31035.74,170942.73
1095,32770.38,26463.1,933331.49
1096,94986.82,25437.37,991085.94
1097,16200.68,32137.57,810988.87
1098,55609.5,30372.62,625946.53
1099,41313.59,32801.54,530717.32
1100,33508.69,26044.98,751603.72
1101,82839.61,29364.82,575181.79
1102,680.8,32081.08,353541.17
1103,58302.47,28064.29,587630.59
1104,68076.05,29101.24,346764.21
1105,55964.74,25737.71,897659.88
1106,90629.3,32796.18,955526.26
1107,80634.66,32250.93,507364.79
1108,53467.32,29664.87,889736.83
1109,45401.08,25769.39,928642.5
1110,52788.94,26128.45,493118.8
1111,91397.9,27231.13,119178.68
1112,56942.66,30367.91,106576.97
1113,46441.71,33261.94,311578.19
1114,88776.19,34939.62,31359.73
1115,65442.71,34377.36,114510.14
1116,34643.93,25289.5,892489.45
1117,12287.04,34554.53,936447.07
1118,72609.14,27917.3,644686.31
1119,21803.08,27441.73,864117.05
1120,85819.93,27218.98,123551.65
1121,79707.85,29198.02,938954.2
1122,23634.83,32954.42,704498.96
1123,48812.22,33626.48,894118.51
1124,16462.85,33412.65,847485.49
1125,27895.73,26763.12,475006.4
1126,79331.51,34193.46,584665.43
1127,6472.34,25867.87,131452.03
1128,37622.91,33549.37,795073.01
1129,45399.07,28807.72,114610.48
1130,96282.74,33174.16,771352.68
1131,45608.69,28510.58,395990.57
1132,5841.73,29454.47,519722.02
1133,87503.17,30665.83,430556.24
1134,55944.24,33436.36,120486.34
1135,63415.75,31566.27,26847.89
1136,49596.58,27028.14,870518.56
1137,61356.67,31628.39,331817.6
1138,42953.1,29085.86,422589.87
1139,37047.82,31278.27,584000.92
1140,38110.03,25474.16,411981.99
1141,58250.27,28505.1,30577.56
1142,70963.67,33641.9,326092.91
1143,40443.56,25778.77,112342.69
1144,90417.98,32299.89,377021.63
1145,79420.15,27716.79,109214.66
1146,41341.99,26182.24,620154.06
1147,11319.33,27647.75,139783.84
1148,31437.28,29955.05,293012.95
1149,7064.68,34060.44,856343.93
1150,76456.89,27272.73,240296.02
1151,53660.16,26188.67,473272.24
1152,32759.46,34691.38,281404.29
1153,97175.64,31307.74,918305.41
1154,60120.75,34825.12,712891.6
1155,47585.71,27185.77,989355.1
1156,73957.41,26673.42,963839.98
1157,41021.32,27141.08,514279.4
1158,9439.44,34600.86,154255.65
1159,19012.9,32360.22,436302.93
1160,4720.63,30237.39,369903.23
1161,71678.18,25202.06,940154.03
1162,70015.86,34048.82,157482.97
1163,62559.12,32413.66,675964.13
1164,48231.13,29184.79,112981.73
1165,31718.17,34036.58,947649.68
1166,8142.65,31843.73,122544.29
1167,64680.74,33189.68,401933.73
1168,20170.41,27474,521856.42
1169,31864.33,34126.56,571812.58
1170,25397.27,26407.97,996320.37
1171,19181.85,25370.36,397028.66
1172,16195.29,32268.68,779738.75
1173,57999.68,31782.38,264567.36
1174,87334.97,29262.73,828386.28
1175,69096.04,27876.65,483376.37
1176,54962.87,30969.67,220205.73
1177,95656.7,31427.24,836204.28
1178,40192.6,34738.93,846551.62
1179,34480.61,32732.63,723816.82
1180,12301.98,27634.32,71183.05
1181,64156.29,26114,478209.75
1182,95234.39,27204.44,40755.29
1183,77813.84,33637.86,90887.96
1184,70893.98,32175.77,692830.22
1185,65433.88,29520.64,301935.08
1186,54898.05,34613.81,905227.66
1187,75242.35,30076.51,38381.42
1188,17440.4,34899.62,585740.17
1189,11906.47,34113.03,12932.58
1190,83038.95,27373.65,937297.51
1191,9899.27,30273.34,488545.93
1192,66040.82,34838.11,595547.7
1193,60970.67,27110.27,962756.01
1194,45686.38,28390.78,684451.93
1195,95420.26,31223.95,775111.44
1196,78648.42,32304.65,308147.38
1197,66165.83,26497.88,475812.12
1198,95479.91,26821.75,183326.05
1199,97581.09,25284.38,253306.88
1200,95715.6,34284.64,581607.69
1201,13366.11,34436.63,62440.9
1202,71673.9,27247.02,723411.39
1203,56145.99,29375.57,537023.88
1204,17475.54,25948.55,975673.22
1205,64727.05,33604.78,148670.76
1206,84830.61,31530.87,742765.44
1207,58168.81,26204.87,961804.49
1208,31598.04,30625.13,306436.3
1209,73084.57,29180.22,444466.24
1210,56639.87,28148.13,886813.35
1211,64225.63,25369.08,534679.48
1212,55359.66,30484.73,562452.91
1213,81121.64,27618.12,985.97
1214,25340.52,32668.53,863771.53
1215,30716.35,28786.44,405555.45
1216,81535.82,26463.39,185833.48
1217,74585.78,32273.3,710633.41
1218,69880.82,30835.44,312693.82
1219,30334.04,31546.54,123836.8
1220,65256.43,33733.49,622587.24
1221,21160.79,26760.77,949157.99
1222,58701.58,32098.59,781901.63
1223,77893.61,29041.84,942416.39
1224,77494.08,25697.13,868604.71
1225,2165.5,31779.99,171217.19
1226,94.3,32418.77,850280.5
1227,80317.78,30106.72,631581.82
1228,78669.04,30528.05,971159.95
1229,58195.12,28857.19,369715.82
1230,62407.3,28867.74,592581.01
1231,25700.78,26668.08,432852.91
1232,36098.21,32353.75,386740.79
1233,59072.08,29150.06,693019.59
1234,75320.16,28470.29,903167.11
1235,69742.07,27560.11,877980.76
1236,97620.87,34922.97,451436.86
1237,24653.78,27852.15,189906.91
1238,53930.82,27146.77,707053.24
1239,78719.74,30991.63,175186.94
1240,35185.11,34273.58,120061.52
1241,93168.43,28837.97,738234.47
1242,78736.77,32454.82,75745.79
1243,59385.03,30116.69,970861.83
1244,62837.2,31709.19,812217.85
1245,6955.63,32620.48,123749.4
1246,65838.48,26471.43,728310.18
1247,7686.38,31175.37,757716.38
1248,77005.49,34277.35,415456.25
1249,24713.52,29709.98,167844.99
1250,21148.63,33191.62,262931.47
1251,66184.26,30541.15,176562.48
1252,43881.47,30199.06,153723.26
1253,85648.24,34779.74,178636.25
1254,10313.14,32610.35,634356.01
1255,35703.92,34045.3,605169.24
1256,48587.51,27539.8,511909.98
1257,78138.4,34494.96,322252.85
1258,99625.3,33681.31,160299.35
1259,71048.15,30126.45,618476.52
1260,65765.77,33759.52,269276.22
1261,767.4,25709.04,543432.11
1262,91275.39,33602.22,333639.95
1263,29681.13,33386.15,866266.33
1264,91926.37,33355.5,910289.91
1265,31126.57,32701.36,347857.26
1266,73675.06,27794.01,110324.66
1267,76866.95,28156.43,346891.54
1268,76006.17,33099.58,749007.47
1269,59572.87,26428.22,881291.12
1270,92387.4,31038.41,231261.81
1271,10991.01,27327.06,153712.68
1272,61285.04,34368.7,539353.29
1273,51563.67,33478.74,286190.09
1274,25399.12,25007.93,585078.27
1275,51983.96,31110.43,61928.33
1276,1346.75,30380.04,443945.33
1277,71018.71,26267.96,713210.05
1278,85214.45,25397.61,628455.74
1279,57688,29105.8,400478.48
1280,85415.36,28776.34,774772.63
1281,90195.05,31884.6,586767.45
1282,52666.36,25008.62,801442.11
1283,93838.86,33120,760100.53
1284,37794.75,25907.59,423542.32
1285,46151.98,29641.09,102420.39
1286,2838.6,34093.08,705821.01
1287,85354.94,29722.08,821252.09
1288,45161.28,25829.78,592503.94
1289,55006.12,27013.61,558920.57
1290,36031.48,29418.71,979640.51
1291,53567.86,33008.78,404121.58
1292,54013.57,28908.74,88488.26
1293,26636.7,31550.66,719036.91
1294,84391.16,31074.59,693384.93
1295,34993.1,30385.29,129642.88
1296,88945.61,32016.28,352431.71
1297,76658.15,25809.76,41875.15
1298,79234.13,25030.19,419409.16
1299,81694.56,30526.14,639122.17
1300,20970.51,25187.18,104551.5
1301,6839.39,28245.16,537060.28
1302,35164.29,30120.38,435675.28
1303,6487.49,34100.07,790102.47
1304,66321.69,25840.92,135457.76
1305,75545.92,32464.65,388881.86
1306,78154.75,29505.96,583461.71
1307,75251.65,32121.16,210660.54
1308,19233.07,27924.85,655146.03
1309,2140.98,29876.96,106959.55
1310,87924.77,32440.34,933891.66
1311,22237.72,26537.03,351355.15
1312,83792.35,32603.51,981870.57
1313,50023.57,33118.26,264759.35
1314,8777.71,27360.08,311944.1
1315,26714.96,29821.99,673372.74
1316,1983.63,29537.17,473152.33
1317,56421.04,31513.78,823836.6
1318,18635.05,34387.21,816928.2
1319,73572.99,28500.83,564162.47
1320,33086.31,34271.18,171483.87
1321,49697.31,32958.3,966453.27
1322,85061.05,31333.92,254509.52
1323,78323.53,27145.2,669244.14
1324,67112.83,29945.7,511713.02
1325,87543.87,29335.19,763409.94
1326,1743.38,31888.05,972577.53
1327,42074.85,31073.95,137533.33
1328,8741.79,34056.23,141396.67
1329,75901.71,33915.28,15821.76
1330,78390.04,25685.59,13996.03
1331,66346.72,30172.36,432542.4
1332,24508.9,33470.27,99274.2
1333,16941.99,27278.67,149127.2
1334,40847.81,33219.04,921659.55
1335,99887.78,28025.46,881887.4
1336,37570.54,33611.48,370994.96
1337,25063.93,34602.53,246623.03
1338,21922.78,26719.89,758785.51
1339,90348.2,28710.29,758869.75
1340,37856.18,28037.15,556445.72
1341,45362.23,26808.94,943007.48
1342,58511.61,33787.9,618155.75
1343,36051.4,25547.25,471335.95
1344,62876.42,31535.85,961678.78
1345,30803.62,31598.26,667356.81
1346,32882.77,28790.02,531653.54
1347,77307.48,33123.14,909501.82
1348,27892.43,31318.95,984128.89
1349,54942.19,34546.82,225043.25
1350,25072.27,30085.76,482089.18
1351,83815.71,29001.9,740802.34
1352,57671.66,28235.31,56111.84
1353,89669.84,31491.83,538487.34
1354,28318.1,32918.6,896514.39
1355,62355.7,34615.96,255391.9
1356,79342.82,33015.12,508465.64
1357,94602.19,26724.87,192150.15
1358,78691.28,30459.29,332807.96
1359,27880.44,27185.01,702896.97
1360,2555.38,34426.87,506425.84
1361,58587.57,25449.6,194638.5
1362,88407.49,31881.1,251360.23
1363,87171.97,28607.07,8734.57
1364,84118.49,31932.38,683601.28
1365,48950.91,30213.94,16401.34
1366,61086.08,27805.43,992979.35
1367,93678.61,26492.19,563958.73
1368,18048.02,32646.29,625588.14
1369,6560.78,29422.07,552300.01
1370,32575.24,29646.74,112192.82
1371,99134.5,30842.2,501951.85
1372,61194.77,26409.07,274269.27
1373,99276.23,26721.51,680479.03
1374,30909.83,32714.34,876339.29
1375,24989.49,27403.71,382637.24
1376,78275.29,31750.55,541240.61
1377,99678.88,30696.73,80631.96
1378,90742.11,25953.13,752502.99
1379,65104.33,29521.73,124495.65
1380,68896.35,30262.43,725299.95
1381,52207.82,33302.1,199652.76
1382,91608.64,29145.87,953967.91
1383,63308.85,32248.45,771250.87
1384,43246.84,34157.41,843281.71
1385,43720.82,33268.82,26701.7
1386,69583.44,28038.26,728076.18
1387,16761.68,27181.42,157009.31
1388,92283.68,28335.17,419087.39
1389,82436.7,34603.17,552186.97
1390,6964.28,32245.1,868015.27
1391,82306.25,33644.73,544969.79
1392,22406.49,27800.79,698096.89
1393,90024.96,28795.56,799948.42
1394,51382.53,29153.25,942052.78
1395,23541.87,28771.54,284062.08
1396,31668.68,26042.32,593117.15
1397,88964.04,27702.39,638632.23
1398,42085.94,28814.13,419661.73
1399,18495.92,34500.34,941658.21
1400,53405.34,27543.47,719360.57
1401,77597.43,25858.9,126294.41
1402,51812.7,26928.97,696921.99
1403,25782.84,33821.57,913999.88
1404,37132.35,34814.31,321210.31
1405,35997.31,25417.36,493998.95
1406,57568.94,32364.28,536283.26
1407,12702.57,30808.81,741795.11
1408,70274.44,34070.26,342183.52
1409,82556.43,25025.68,901548.7
1410,35487.46,26437.02,867048.51
1411,72981.93,25303.22,596035.78
1412,21875.27,30625.78,642184.07
1413,73240.25,33118.67,421750.49
1414,13533.76,32472.08,352945.71
1415,44762.02,29845.5,635490.42
1416,79861.18,29443.96,947029.55
1417,81629.9,29811.89,867328.03
1418,33135.76,31866.2,770774.56
1419,72615.83,30189.06,344926.57
1420,59129.96,34734.46,54393.86
1421,82207.19,33901.13,240855.98
1422,66166.85,29851.8,153961.7
